Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Country,State,Region,Product ID,Category,Sub-Category,Sales,Quantity,Profit,Payment Mode,Month-Year
US-2019-143280,2019-02-22,2019-02-26,Standard Class,TZ-21580,United States,California,West,TEC-AC-10003399,Technology,Accessories,36.24,1,15.2208,COD,2019-02
US-2019-143280,2019-02-22,2019-02-26,Standard Class,TZ-21580,United States,California,West,OFF-FA-10000992,Office Supplies,Fasteners,10.65,3,5.0055,COD,2019-02
CA-2019-144400,2019-02-23,2019-02-27,Standard Class,AC-10420,United States,Pennsylvania,East,OFF-EN-10004386,Office Supplies,Envelopes,57.576,3,21.591,COD,2019-02
CA-2019-165015,2019-02-25,2019-02-27,Second Class,BD-11725,United States,Ohio,East,OFF-EN-10003134,Office Supplies,Envelopes,46.72,5,17.52,Online,2019-02
CA-2019-102456,2019-02-27,2019-01-03,First Class,DL-12865,United States,New York,East,OFF-AP-10004336,Office Supplies,Appliances,170.88,3,49.5552,COD,2019-02
CA-2019-101448,2019-02-27,2019-01-03,Second Class,EB-13930,United States,Wisconsin,Central,OFF-BI-10004738,Office Supplies,Binders,56.82,3,28.41,Online,2019-02
CA-2019-128706,2019-02-27,2019-02-03,Standard Class,DW-13540,United States,Texas,Central,FUR-FU-10004053,Furniture,Furnishings,16.192,2,-6.8816,Online,2019-02
CA-2019-111283,2019-02-28,2019-04-03,Standard Class,LC-16870,United States,Ohio,East,OFF-AR-10001615,Office Supplies,Art,111.104,7,8.3328,COD,2019-02
CA-2019-101623,2019-02-28,2019-06-03,Standard Class,RR-19525,United States,New York,East,OFF-FA-10003495,Office Supplies,Fasteners,36.48,6,18.24,Online,2019-02
US-2019-143819,2019-01-03,2019-05-03,Standard Class,KD-16270,United States,New York,East,FUR-TA-10001095,Furniture,Tables,836.592,8,-264.9208,COD,2019-01
US-2019-143819,2019-01-03,2019-05-03,Standard Class,KD-16270,United States,New York,East,OFF-PA-10003127,Office Supplies,Paper,26.38,1,12.1348,COD,2019-01
US-2019-143819,2019-01-03,2019-05-03,Standard Class,KD-16270,United States,New York,East,OFF-ST-10003208,Office Supplies,Storage,362.92,2,105.2468,COD,2019-01
US-2019-143819,2019-01-03,2019-05-03,Standard Class,KD-16270,United States,New York,East,TEC-MA-10003979,Technology,Machines,4899.93,7,2400.9657,COD,2019-01
US-2019-151862,2019-01-03,2019-08-03,Standard Class,ON-18715,United States,Colorado,West,TEC-PH-10003535,Technology,Phones,159.984,2,13.9986,COD,2019-01
CA-2019-112123,2019-03-03,2019-08-03,Standard Class,BH-11710,United States,Delaware,East,OFF-BI-10001071,Office Supplies,Binders,447.86,7,219.4514,COD,2019-03
CA-2019-112123,2019-03-03,2019-08-03,Standard Class,BH-11710,United States,Delaware,East,TEC-PH-10001557,Technology,Phones,479.95,5,129.5865,COD,2019-03
CA-2019-112123,2019-03-03,2019-08-03,Standard Class,BH-11710,United States,Delaware,East,OFF-PA-10001977,Office Supplies,Paper,166.44,3,79.8912,COD,2019-03
CA-2019-116799,2019-03-03,2019-06-03,First Class,JG-15310,United States,Texas,Central,OFF-PA-10001892,Office Supplies,Paper,42.784,7,15.5092,COD,2019-03
CA-2019-116799,2019-03-03,2019-06-03,First Class,JG-15310,United States,Texas,Central,FUR-CH-10004983,Furniture,Chairs,563.43,5,-56.343,COD,2019-03
CA-2019-167759,2019-03-03,2019-08-03,Second Class,CC-12670,United States,Indiana,Central,TEC-PH-10003171,Technology,Phones,134.85,3,37.758,COD,2019-03
CA-2019-145730,2019-03-03,2019-08-03,Standard Class,CC-12220,United States,Texas,Central,FUR-TA-10004915,Furniture,Tables,637.896,3,-127.5792,Online,2019-03
CA-2019-145730,2019-03-03,2019-08-03,Standard Class,CC-12220,United States,Texas,Central,TEC-MA-10001016,Technology,Machines,287.91,3,33.5895,COD,2019-03
CA-2019-145730,2019-03-03,2019-08-03,Standard Class,CC-12220,United States,Texas,Central,OFF-EN-10000483,Office Supplies,Envelopes,36.6,3,11.895,COD,2019-03
CA-2019-120005,2019-03-03,2019-03-03,Same Day,TS-21160,United States,California,West,OFF-SU-10004782,Office Supplies,Supplies,25.35,3,7.605,COD,2019-03
CA-2019-120005,2019-03-03,2019-03-03,Same Day,TS-21160,United States,California,West,FUR-FU-10000672,Furniture,Furnishings,35.28,3,11.9952,Online,2019-03
CA-2019-103982,2019-03-03,2019-08-03,Standard Class,AA-10315,United States,Texas,Central,OFF-SU-10000151,Office Supplies,Supplies,3930.072,3,-786.0144,Online,2019-03
CA-2019-103982,2019-03-03,2019-08-03,Standard Class,AA-10315,United States,Texas,Central,OFF-FA-10001332,Office Supplies,Fasteners,2.304,1,0.7776,Online,2019-03
CA-2019-103982,2019-03-03,2019-08-03,Standard Class,AA-10315,United States,Texas,Central,TEC-PH-10000895,Technology,Phones,431.976,3,32.3982,COD,2019-03
CA-2019-103982,2019-03-03,2019-08-03,Standard Class,AA-10315,United States,Texas,Central,TEC-AC-10002857,Technology,Accessories,41.72,7,5.7365,Cards,2019-03
CA-2019-154053,2019-04-03,2019-10-03,Standard Class,MG-17890,United States,California,West,OFF-AR-10003727,Office Supplies,Art,16.99,1,4.9271,Online,2019-04
CA-2019-122518,2019-04-03,2019-08-03,Second Class,RF-19345,United States,Florida,South,OFF-LA-10001641,Office Supplies,Labels,10.08,4,3.528,Cards,2019-04
CA-2019-164637,2019-04-03,2019-08-03,Standard Class,RD-19480,United States,Indiana,Central,OFF-BI-10003876,Office Supplies,Binders,128.4,3,64.2,COD,2019-04
CA-2019-158358,2019-04-03,2019-08-03,Standard Class,EM-13810,United States,New Hampshire,East,TEC-AC-10002567,Technology,Accessories,159.98,2,57.5928,Online,2019-04
CA-2019-165218,2019-05-03,2019-11-03,Standard Class,RW-19630,United States,Texas,Central,OFF-EN-10000056,Office Supplies,Envelopes,149.352,3,50.4063,COD,2019-05
CA-2019-165218,2019-05-03,2019-11-03,Standard Class,RW-19630,United States,Texas,Central,OFF-ST-10001558,Office Supplies,Storage,12.992,1,-0.812,COD,2019-05
US-2019-155173,2019-06-03,2019-10-03,Standard Class,JB-16045,United States,Pennsylvania,East,TEC-PH-10004586,Technology,Phones,431.94,2,-71.99,Online,2019-06
US-2019-155173,2019-06-03,2019-10-03,Standard Class,JB-16045,United States,Pennsylvania,East,OFF-BI-10002982,Office Supplies,Binders,2.043,1,-1.4982,COD,2019-06
US-2019-155173,2019-06-03,2019-10-03,Standard Class,JB-16045,United States,Pennsylvania,East,TEC-PH-10002538,Technology,Phones,68.238,3,-12.5103,Cards,2019-06
CA-2019-110898,2019-06-03,2019-12-03,Standard Class,LC-16870,United States,Illinois,Central,OFF-AP-10001626,Office Supplies,Appliances,2.334,3,-6.3018,Cards,2019-06
CA-2019-110898,2019-06-03,2019-12-03,Standard Class,LC-16870,United States,Illinois,Central,OFF-BI-10004656,Office Supplies,Binders,1.728,4,-2.7648,COD,2019-06
CA-2019-110898,2019-06-03,2019-12-03,Standard Class,LC-16870,United States,Illinois,Central,FUR-FU-10003773,Furniture,Furnishings,159.04,5,-194.824,Online,2019-06
CA-2019-110898,2019-06-03,2019-12-03,Standard Class,LC-16870,United States,Illinois,Central,FUR-TA-10000849,Furniture,Tables,145.98,2,-99.2664,COD,2019-06
US-2019-137547,2019-07-03,2019-12-03,Standard Class,EB-13705,United States,Texas,Central,TEC-PH-10002365,Technology,Phones,21.072,3,1.5804,COD,2019-07
CA-2019-169103,2019-08-03,2019-03-13,Standard Class,ZC-21910,United States,Florida,South,TEC-PH-10001530,Technology,Phones,1363.96,5,85.2475,Cards,2019-08
CA-2019-169103,2019-08-03,2019-03-13,Standard Class,ZC-21910,United States,Florida,South,FUR-FU-10004006,Furniture,Furnishings,102.36,3,-3.8385,Cards,2019-08
CA-2019-106306,2019-08-03,2019-08-03,Same Day,PG-18820,United States,Arizona,West,OFF-BI-10003676,Office Supplies,Binders,9.702,3,-7.1148,Cards,2019-08
CA-2019-111976,2019-08-03,2019-12-03,Standard Class,BD-11620,United States,Pennsylvania,East,TEC-PH-10002890,Technology,Phones,108.576,4,-25.3344,COD,2019-08
CA-2019-111976,2019-08-03,2019-12-03,Standard Class,BD-11620,United States,Pennsylvania,East,OFF-FA-10004968,Office Supplies,Fasteners,5.984,2,-1.3464,Cards,2019-08
CA-2019-137337,2019-08-03,2019-12-03,Standard Class,GB-14575,United States,New York,East,FUR-FU-10003347,Furniture,Furnishings,113.6,8,44.304,Cards,2019-08
CA-2019-137337,2019-08-03,2019-12-03,Standard Class,GB-14575,United States,New York,East,OFF-PA-10001934,Office Supplies,Paper,12.96,2,6.3504,Cards,2019-08
CA-2019-137337,2019-08-03,2019-12-03,Standard Class,GB-14575,United States,New York,East,OFF-BI-10000632,Office Supplies,Binders,69.456,2,22.5732,Cards,2019-08
CA-2019-130400,2019-08-03,2019-12-03,Standard Class,SJ-20125,United States,Texas,Central,OFF-BI-10001757,Office Supplies,Binders,8.856,9,-14.1696,Cards,2019-08
CA-2019-130400,2019-08-03,2019-12-03,Standard Class,SJ-20125,United States,Texas,Central,TEC-AC-10004633,Technology,Accessories,27.96,5,8.388,Cards,2019-08
CA-2019-130400,2019-08-03,2019-12-03,Standard Class,SJ-20125,United States,Texas,Central,OFF-EN-10001453,Office Supplies,Envelopes,146.352,3,49.3938,Cards,2019-08
US-2019-140172,2019-08-03,2019-03-13,Standard Class,SP-20650,United States,Michigan,Central,OFF-AP-10004233,Office Supplies,Appliances,207.144,3,48.3336,COD,2019-08
US-2019-140172,2019-08-03,2019-03-13,Standard Class,SP-20650,United States,Michigan,Central,OFF-AR-10002766,Office Supplies,Art,13.9,5,3.753,Online,2019-08
CA-2019-120803,2019-09-03,2019-03-13,Standard Class,RB-19465,United States,Connecticut,East,TEC-AC-10004469,Technology,Accessories,199.75,5,87.89,COD,2019-09
CA-2019-153269,2019-09-03,2019-12-03,First Class,PS-18760,United States,Massachusetts,East,OFF-ST-10004634,Office Supplies,Storage,11.21,1,3.363,COD,2019-09
CA-2019-153269,2019-09-03,2019-12-03,First Class,PS-18760,United States,Massachusetts,East,FUR-CH-10002647,Furniture,Chairs,354.9,5,88.725,Online,2019-09
CA-2019-153269,2019-09-03,2019-12-03,First Class,PS-18760,United States,Massachusetts,East,OFF-PA-10001801,Office Supplies,Paper,17.94,3,8.7906,Cards,2019-09
CA-2019-153269,2019-09-03,2019-12-03,First Class,PS-18760,United States,Massachusetts,East,OFF-BI-10004632,Office Supplies,Binders,51.8,4,23.31,Online,2019-09
US-2019-112977,2019-10-03,2019-03-16,Standard Class,CJ-12010,United States,New York,East,FUR-BO-10003272,Furniture,Bookcases,176.784,1,-22.098,Cards,2019-10
US-2019-122182,2019-10-03,2019-03-14,Standard Class,BD-11770,United States,Pennsylvania,East,TEC-AC-10002800,Technology,Accessories,39.992,1,7.4985,Online,2019-10
CA-2019-159016,2019-10-03,2019-11-03,First Class,KF-16285,United States,California,West,OFF-PA-10004405,Office Supplies,Paper,14.9,5,7.152,COD,2019-10
CA-2019-159016,2019-10-03,2019-11-03,First Class,KF-16285,United States,California,West,TEC-PH-10002885,Technology,Phones,4158.912,8,363.9048,Cards,2019-10
CA-2019-169663,2019-10-03,2019-03-13,First Class,RH-19510,United States,California,West,TEC-AC-10003038,Technology,Accessories,26.85,3,5.1015,Online,2019-10
CA-2019-169663,2019-10-03,2019-03-13,First Class,RH-19510,United States,California,West,TEC-MA-10000984,Technology,Machines,3357.6,3,377.73,COD,2019-10
CA-2019-108959,2019-10-03,2019-03-14,Second Class,MH-17785,United States,Arizona,West,OFF-ST-10001272,Office Supplies,Storage,104.696,1,6.5435,COD,2019-10
CA-2019-118255,2019-11-03,2019-03-13,First Class,ON-18715,United States,Minnesota,Central,TEC-AC-10000171,Technology,Accessories,45.98,2,19.7714,COD,2019-11
CA-2019-118255,2019-11-03,2019-03-13,First Class,ON-18715,United States,Minnesota,Central,OFF-BI-10003291,Office Supplies,Binders,17.46,2,8.2062,Online,2019-11
US-2019-128902,2019-11-03,2019-03-15,Standard Class,MB-18085,United States,New Jersey,East,FUR-TA-10001095,Furniture,Tables,244.006,2,-31.3722,Cards,2019-11
CA-2019-146171,2019-11-03,2019-03-15,Standard Class,JP-16135,United States,Georgia,South,FUR-FU-10004270,Furniture,Furnishings,76.92,4,31.5372,Online,2019-11
CA-2019-146171,2019-11-03,2019-03-15,Standard Class,JP-16135,United States,Georgia,South,OFF-ST-10001526,Office Supplies,Storage,481.32,4,125.1432,Online,2019-11
CA-2019-122511,2019-11-03,2019-11-03,Same Day,BT-11485,United States,Pennsylvania,East,FUR-FU-10001037,Furniture,Furnishings,30.336,4,9.48,Cards,2019-11
CA-2019-115504,2019-12-03,2019-03-17,Standard Class,MC-18130,United States,Louisiana,South,OFF-PA-10003953,Office Supplies,Paper,12.96,2,6.2208,Online,2019-12
CA-2019-119683,2019-12-03,2019-03-16,Second Class,CK-12595,United States,New York,East,OFF-EN-10001099,Office Supplies,Envelopes,29.34,3,13.4964,COD,2019-12
CA-2019-127138,2019-12-03,2019-03-15,Second Class,DK-13225,United States,California,West,OFF-ST-10002756,Office Supplies,Storage,676.55,5,6.7655,COD,2019-12
CA-2019-127138,2019-12-03,2019-03-15,Second Class,DK-13225,United States,California,West,OFF-AP-10003842,Office Supplies,Appliances,154.9,5,40.274,Cards,2019-12
CA-2019-127138,2019-12-03,2019-03-15,Second Class,DK-13225,United States,California,West,OFF-EN-10004459,Office Supplies,Envelopes,30.56,4,14.9744,Cards,2019-12
CA-2019-127138,2019-12-03,2019-03-15,Second Class,DK-13225,United States,California,West,FUR-CH-10003746,Furniture,Chairs,770.352,3,77.0352,Online,2019-12
US-2019-119270,2019-12-03,2019-03-16,Standard Class,SW-20245,United States,California,West,OFF-PA-10004022,Office Supplies,Paper,19.98,2,8.991,Online,2019-12
CA-2019-158834,2019-03-13,2019-03-16,First Class,TW-21025,United States,Arizona,West,OFF-AP-10000326,Office Supplies,Appliances,157.92,5,17.766,Cards,2019-03
CA-2019-158834,2019-03-13,2019-03-16,First Class,TW-21025,United States,Arizona,West,TEC-PH-10001254,Technology,Phones,203.184,2,15.2388,Cards,2019-03
CA-2019-159373,2019-03-13,2019-03-18,Standard Class,LT-17110,United States,Texas,Central,OFF-PA-10000659,Office Supplies,Paper,70.08,5,24.528,COD,2019-03
CA-2019-159373,2019-03-13,2019-03-18,Standard Class,LT-17110,United States,Texas,Central,OFF-BI-10004141,Office Supplies,Binders,1.272,2,-2.1624,COD,2019-03
CA-2019-159373,2019-03-13,2019-03-18,Standard Class,LT-17110,United States,Texas,Central,FUR-TA-10004619,Furniture,Tables,557.585,5,0.0,Online,2019-03
US-2019-108637,2019-03-13,2019-03-18,Standard Class,AB-10060,United States,Virginia,South,FUR-FU-10004864,Furniture,Furnishings,127.88,2,40.9216,Cards,2019-03
US-2019-108637,2019-03-13,2019-03-18,Standard Class,AB-10060,United States,Virginia,South,OFF-AP-10004540,Office Supplies,Appliances,160.32,2,44.8896,COD,2019-03
US-2019-108637,2019-03-13,2019-03-18,Standard Class,AB-10060,United States,Virginia,South,OFF-BI-10004965,Office Supplies,Binders,46.0,4,20.7,Online,2019-03
CA-2019-136301,2019-03-13,2019-03-15,Second Class,EH-13765,United States,California,West,FUR-FU-10004712,Furniture,Furnishings,28.28,2,7.3528,COD,2019-03
CA-2019-136301,2019-03-13,2019-03-15,Second Class,EH-13765,United States,California,West,OFF-SU-10000151,Office Supplies,Supplies,4912.59,3,196.5036,Cards,2019-03
US-2019-114013,2019-03-13,2019-03-15,Second Class,SC-20770,United States,Pennsylvania,East,FUR-CH-10004287,Furniture,Chairs,386.68,2,-5.524,COD,2019-03
US-2019-114013,2019-03-13,2019-03-15,Second Class,SC-20770,United States,Pennsylvania,East,TEC-AC-10000474,Technology,Accessories,379.96,5,47.495,Online,2019-03
US-2019-114013,2019-03-13,2019-03-15,Second Class,SC-20770,United States,Pennsylvania,East,TEC-PH-10001494,Technology,Phones,539.91,3,-116.9805,Cards,2019-03
US-2019-114013,2019-03-13,2019-03-15,Second Class,SC-20770,United States,Pennsylvania,East,OFF-PA-10004996,Office Supplies,Paper,41.24,5,13.9185,Cards,2019-03
US-2019-114013,2019-03-13,2019-03-15,Second Class,SC-20770,United States,Pennsylvania,East,OFF-BI-10004318,Office Supplies,Binders,51.897,1,-41.5176,COD,2019-03
US-2019-114013,2019-03-13,2019-03-15,Second Class,SC-20770,United States,Pennsylvania,East,OFF-ST-10002574,Office Supplies,Storage,552.56,5,-138.14,COD,2019-03
US-2019-114013,2019-03-13,2019-03-15,Second Class,SC-20770,United States,Pennsylvania,East,OFF-BI-10002353,Office Supplies,Binders,23.16,5,-15.44,Cards,2019-03
US-2019-114013,2019-03-13,2019-03-15,Second Class,SC-20770,United States,Pennsylvania,East,OFF-ST-10003641,Office Supplies,Storage,126.08,2,-28.368,Cards,2019-03
US-2019-114013,2019-03-13,2019-03-15,Second Class,SC-20770,United States,Pennsylvania,East,TEC-MA-10001148,Technology,Machines,449.1,3,-643.71,Cards,2019-03
CA-2019-119123,2019-03-13,2019-03-18,Standard Class,DB-13360,United States,California,West,OFF-BI-10001036,Office Supplies,Binders,51.184,7,19.194,Cards,2019-03
US-2019-154361,2019-03-14,2019-03-19,Standard Class,HZ-14950,United States,Ohio,East,FUR-FU-10004020,Furniture,Furnishings,21.88,5,6.2905,Cards,2019-03
CA-2019-162082,2019-03-14,2019-03-17,First Class,JS-15880,United States,Texas,Central,FUR-BO-10004409,Furniture,Bookcases,241.332,5,-14.196,COD,2019-03
CA-2019-162082,2019-03-14,2019-03-17,First Class,JS-15880,United States,Texas,Central,OFF-PA-10001934,Office Supplies,Paper,5.184,1,1.8792,COD,2019-03
CA-2019-162082,2019-03-14,2019-03-17,First Class,JS-15880,United States,Texas,Central,OFF-AR-10001044,Office Supplies,Art,145.544,7,16.3737,Cards,2019-03
CA-2019-124793,2019-03-14,2019-03-16,First Class,MM-18280,United States,Washington,West,FUR-CH-10002880,Furniture,Chairs,196.784,2,-22.1382,COD,2019-03
CA-2019-133802,2019-03-14,2019-03-20,Standard Class,SP-20650,United States,California,West,OFF-BI-10003291,Office Supplies,Binders,41.904,6,14.1426,COD,2019-03
CA-2019-102134,2019-03-14,2019-03-19,Standard Class,SP-20545,United States,Wisconsin,Central,FUR-FU-10003724,Furniture,Furnishings,16.74,2,4.3524,COD,2019-03
US-2019-113509,2019-03-15,2019-03-19,Standard Class,PL-18925,United States,Pennsylvania,East,TEC-AC-10004855,Technology,Accessories,83.976,3,-13.6461,Online,2019-03
CA-2019-138968,2019-03-15,2019-03-16,First Class,FC-14335,United States,California,West,OFF-BI-10003529,Office Supplies,Binders,4.544,2,1.6472,Online,2019-03
CA-2019-138968,2019-03-15,2019-03-16,First Class,FC-14335,United States,California,West,FUR-CH-10000309,Furniture,Chairs,1352.032,4,84.502,Online,2019-03
CA-2019-140571,2019-03-15,2019-03-19,Standard Class,SJ-20125,United States,Mississippi,South,OFF-PA-10001954,Office Supplies,Paper,319.76,14,147.0896,Online,2019-03
CA-2019-140571,2019-03-15,2019-03-19,Standard Class,SJ-20125,United States,Mississippi,South,OFF-PA-10001954,Office Supplies,Paper,45.68,2,21.0128,Online,2019-03
CA-2019-149272,2019-03-15,2019-03-19,Standard Class,MY-18295,United States,Texas,Central,FUR-CH-10000863,Furniture,Chairs,528.43,5,-143.431,Cards,2019-03
CA-2019-149272,2019-03-15,2019-03-19,Standard Class,MY-18295,United States,Texas,Central,OFF-BI-10004233,Office Supplies,Binders,22.386,7,-35.8176,Cards,2019-03
CA-2019-128111,2019-03-17,2019-03-23,Standard Class,CS-12355,United States,Massachusetts,East,OFF-AR-10000588,Office Supplies,Art,39.68,2,10.3168,Online,2019-03
CA-2019-115476,2019-03-17,2019-03-17,Same Day,VM-21835,United States,Delaware,East,TEC-PH-10000673,Technology,Phones,129.98,2,62.3904,COD,2019-03
CA-2019-115476,2019-03-17,2019-03-17,Same Day,VM-21835,United States,Delaware,East,OFF-BI-10000962,Office Supplies,Binders,32.54,2,15.9446,Online,2019-03
CA-2019-131737,2019-03-17,2019-03-17,Same Day,GZ-14470,United States,Maryland,East,OFF-EN-10003055,Office Supplies,Envelopes,199.9,5,89.955,COD,2019-03
CA-2019-131737,2019-03-17,2019-03-17,Same Day,GZ-14470,United States,Maryland,East,OFF-AP-10002945,Office Supplies,Appliances,901.95,3,297.6435,Online,2019-03
CA-2019-131737,2019-03-17,2019-03-17,Same Day,GZ-14470,United States,Maryland,East,FUR-FU-10004306,Furniture,Furnishings,971.5,5,252.59,COD,2019-03
CA-2019-134544,2019-03-17,2019-03-19,Second Class,AC-10660,United States,California,West,TEC-PH-10003800,Technology,Phones,84.784,2,-20.1362,COD,2019-03
US-2019-120929,2019-03-18,2019-03-21,Second Class,RO-19780,United States,Tennessee,South,FUR-TA-10001857,Furniture,Tables,189.882,3,-94.941,COD,2019-03
